group_id,label,orbital_period_days,eccentricity,impact_parameter,transit_duration_hours,transit_depth,radius_ratio_rp_rs,inclination_deg,a_over_rs,planet_radius_rearth,semi_major_axis_au,equilibrium_temp_k,insolation_earth,stellar_teff_k,stellar_logg_cgs,stellar_metallicity_dex,stellar_radius_rsun,stellar_mass_msun
5794240,1,2.455240626,0.0,0.144,1.72722,36912.0,0.170837,89.35,12.637,10.6,0.0298,730.0,67.3,3793.0,4.697,0.32,0.568,0.587
6933567,1,9.08233411,0.0,0.262,2.008,296.9,0.015633,89.56,33.91,1.35,0.0815,734.0,68.75,5354.0,4.587,-0.08,0.788,0.884
9993529,0,0.790539912,0.0,0.008,1.0567,277.3,0.014827,89.92,5.83,1.24,0.0152,1502.0,1200.65,4791.0,4.541,0.1,0.767,0.747
11303815,0,1.705782214,0.0,0.709,1.007,278.0,0.016508,85.7,9.47,1.82,0.0269,1455.0,1060.41,5387.0,4.38,0.18,1.009,0.89
6044553,0,0.532086296,0.0,1.199,4.023,495.8,0.222839,13.57,1.233,16.99,0.0118,1790.0,2417.28,5271.0,4.636,-0.4,0.698,0.773
9654468,1,47.7052566,0.0,0.918,5.959,1161.5,0.039415,88.24,29.8,2.89,0.2253,347.0,3.42,4551.0,4.609,-0.14,0.672,0.669
4349452,1,6.238535444,0.0,0.008,3.5255,401.6,0.018412,89.97,13.7795,2.53,0.0685,1185.0,465.61,6267.0,4.28,-0.06,1.258,1.097
6343170,1,9.95667035,0.0,0.949,3.534,586.8,0.028013,83.62,8.55,3.41,0.0921,946.0,189.48,6165.0,4.365,-0.08,1.115,1.048
11752632,1,0.984941669,0.0,0.045,1.9724,81.4,0.008209,89.33,3.887,1.49,0.0201,2335.0,7044.68,5825.0,4.046,0.14,1.662,1.121
10028535,1,0.663085361,0.0,0.841,1.1522,322.7,0.019059,71.76,2.69,1.6,0.0141,1681.0,1894.94,5172.0,4.6,0.07,0.767,0.878
7047207,1,19.1187425,0.0,0.74,6.805,217.5,0.014589,87.16,14.92,2.33,0.1444,823.0,108.48,5862.0,4.148,0.16,1.463,1.097
5212220,0,1.08749101,0.0,0.979,1.6192,126.4,0.014029,54.5,1.685,4.91,0.0235,3081.0,21388.7,5988.0,3.594,-0.22,3.204,1.469
9964748,0,1.183818383,0.0,0.17,1.393,84.3,0.008438,88.49,6.481,0.91,0.0222,1775.0,2337.65,6014.0,4.459,-0.06,0.992,1.029
9842937,0,4.98845099,0.0,0.041,7.453,193.9,0.01264,89.55,5.207,1.33,0.0545,1055.0,292.71,5695.0,4.411,-0.2,0.961,0.868
11962284,1,8.83929462,0.0,0.924,1.719,316.2,0.020396,86.88,17.0,1.94,0.0795,778.0,86.5,5330.0,4.491,0.04,0.87,0.855
2573056,0,0.631795416,0.0,0.433,1.0703,145.2,0.011358,84.05,4.18,1.88,0.0155,2797.0,14547.08,6414.0,4.173,-0.04,1.519,1.256
6842682,1,7.56126152,0.0,0.253,2.851,180.6,0.012323,89.27,19.87,1.2,0.0751,891.0,149.17,5853.0,4.529,-0.1,0.895,0.99
11360805,1,26.7838935,0.0,0.036,4.584,365.3,0.017057,89.95,45.37,1.59,0.1673,523.0,17.69,5242.0,4.512,0.14,0.856,0.869
9845898,1,45.126216,0.0,0.49,6.656,373.1,0.018205,89.39,46.2,2.32,0.263,604.0,31.54,6499.0,4.378,-0.1,1.169,1.191
12453581,1,11.94019101,0.0,0.348,2.866,631.7,0.022753,89.35,30.6,1.86,0.096,625.0,35.99,5073.0,4.607,0.07,0.748,0.856
11922678,0,3.51295674,0.0,0.499,3.06,83.1,0.008609,86.29,7.72,1.1,0.0461,1434.0,999.6,6453.0,4.326,-0.28,1.17,1.053
11179076,1,48.4313003,0.0,0.846,4.03,886.4,0.03163,89.11,54.2,2.78,0.239,396.0,5.81,4891.0,4.516,0.16,0.805,0.776
5364071,1,7.203855862,0.0,0.037,2.5418,1765.9,0.038237,89.9,22.473,2.25,0.0595,509.0,15.87,3834.0,4.708,-0.02,0.539,0.541
5959719,1,6.73808701,0.0,0.148,2.591,92.9,0.008644,89.57,19.83,0.73,0.0647,786.0,90.19,5168.0,4.566,-0.12,0.769,0.793
5542983,0,4.76887671,0.0,0.654,1.672,115.8,0.01042,87.77,16.81,2.11,0.0565,1532.0,1303.61,6063.0,3.926,-0.36,1.855,1.058
8256453,0,1.347512632,0.0,1.252,1.9817,2651.8,0.313479,58.91,2.42,23.45,0.0208,1346.0,775.18,5316.0,4.585,-0.78,0.685,0.658
9474493,0,0.512581697,0.0,0.283,1.5789,259.1,0.01472,83.5,2.5,1.32,0.0122,2009.0,3827.79,5547.0,4.571,-0.1,0.82,0.918
4551663,0,12.07760884,0.0,0.264,2.233,151.0,0.011165,89.62,40.3,1.03,0.0945,708.0,59.51,5370.0,4.471,-0.24,0.845,0.771
11752908,0,6.38315744,0.0,0.029,1.7075,1112.6,0.030114,89.94,29.41,2.35,0.062,787.0,91.0,5262.0,4.623,-0.34,0.714,0.786
4346178,1,16.1289679,0.0,0.968,6.271,389.0,0.024747,81.65,6.67,2.94,0.1202,715.0,61.87,5392.0,4.314,0.18,1.087,0.888
8081899,1,4.16056658,0.0,0.069,2.61,75.8,0.007855,89.68,12.26,0.7,0.0491,985.0,222.54,5481.0,4.574,-0.06,0.815,0.914
10189557,0,2.93101771,0.0,0.523,2.231,199.1,0.013311,86.57,8.74,1.15,0.0359,1134.0,390.28,5485.0,4.5,-0.56,0.788,0.716
8478994,1,39.79220077,0.0,0.019,4.466,610.4,0.022303,89.98,69.576,1.9,0.2144,458.0,10.38,5437.0,4.571,-0.24,0.781,0.829
9965184,0,16.2276756,0.0,0.633,3.699,525.8,0.021927,88.65,26.9,2.11,0.1163,648.0,41.57,5328.0,4.447,-0.1,0.883,0.796
9911882,0,1.595630597,0.0,1.21,1.793,259.6,0.22532,47.66,1.796,17.94,0.0248,1346.0,778.05,5632.0,4.616,-0.56,0.729,0.816
8631504,1,14.8200596,0.0,0.059,3.902,184.9,0.011998,89.88,29.32,0.96,0.1089,552.0,21.92,4825.0,4.603,0.08,0.732,0.785
8110767,1,20.49041,0.0,0.011,4.369,661.8,0.023227,89.98,36.66,2.34,0.1485,625.0,36.01,5681.0,4.524,0.21,0.923,1.038
5471574,0,0.962827066,0.0,1.079,4.48,86.3,0.088515,13.09,1.108,29.27,0.0218,3399.0,31471.91,6534.0,3.647,-0.34,3.028,1.484
6767840,1,8.679037,0.0,0.224,2.864,301.6,0.015997,89.44,22.95,1.79,0.083,949.0,191.84,6117.0,4.42,-0.18,1.027,1.008
8379705,1,11.1296971,0.0,0.572,2.942,371.0,0.018314,88.66,24.37,1.93,0.0989,843.0,119.44,6122.0,4.487,-0.18,0.964,1.041
9896018,1,2.7296036,0.0,0.509,2.721,145.6,0.011314,85.66,6.73,1.53,0.0394,1455.0,1056.15,5887.0,4.292,0.16,1.235,1.09
11037511,1,3.11604194,0.0,0.195,1.7763,345.2,0.016885,89.17,13.389,1.59,0.0415,1123.0,375.55,5591.0,4.559,0.07,0.86,0.977
11818872,1,12.7372371,0.0,0.364,3.358,100.8,0.009176,89.24,27.3,0.87,0.1021,697.0,55.82,5420.0,4.502,0.0,0.868,0.874
11771430,1,40.0306267,0.0,0.322,4.815,214.5,0.013429,89.7,61.0,2.01,0.2408,617.0,34.19,5855.0,4.227,0.26,1.373,1.161
5513012,1,0.679336747,0.0,0.209,1.2188,240.7,0.014073,87.19,4.269,1.4,0.0148,1883.0,2982.78,5440.0,4.491,0.21,0.913,0.942
8074805,0,170.8658492,0.0,0.684,16.9895,29841.0,0.168735,89.46,72.831,24.4,0.6155,387.0,5.33,5989.0,4.221,0.0,1.324,1.063
11253827,1,88.5122014,0.0,0.242,6.8214,2518.7,0.045589,89.86,100.84,4.7,0.378,390.0,5.47,5593.0,4.45,0.02,0.945,0.918
3533469,0,10.21507506,0.0,0.1,3.395,258.6,0.014437,89.75,23.21,1.5,0.0888,780.0,87.48,5406.0,4.433,0.14,0.95,0.893
8956706,0,8.3806973,0.0,0.5317,3.028,650.8,0.023783,88.24,18.51,1.91,0.0746,701.0,57.04,5062.0,4.601,-0.12,0.735,0.789
7047363,1,31.0572947,0.0,0.335,3.401,636.6,0.023111,89.72,67.4,1.85,0.1803,480.0,12.57,5395.0,4.615,-0.34,0.734,0.821
11968463,1,15.1622287,0.0,0.959,7.332,479.8,0.025685,80.54,5.84,3.12,0.1259,829.0,111.74,6325.0,4.409,-0.04,1.112,1.157
11968463,1,10.04378351,0.0,0.953,5.548,437.9,0.024216,79.64,5.3,2.94,0.0957,951.0,193.39,6325.0,4.409,-0.04,1.112,1.157
9880190,1,4.5513988,0.0,0.248,2.457,188.7,0.012288,88.98,13.9,1.13,0.0499,907.0,159.65,5009.0,4.491,0.16,0.84,0.797
5364071,1,10.91274065,0.0,0.685,2.1801,1387.2,0.036155,88.68,29.7,2.13,0.0785,443.0,9.12,3834.0,4.708,-0.02,0.539,0.541
5392702,0,12.2141545,0.0,1.175,10.262,535.8,0.201507,62.58,2.55,18.13,0.1016,683.0,51.37,5435.0,4.578,0.07,0.824,0.937
8429566,0,3.732261,0.0,0.4,2.054,153.6,0.011502,88.23,12.91,1.09,0.0448,1119.0,369.47,5762.0,4.495,-0.34,0.867,0.859
7673841,1,5.34182466,0.0,0.07,3.577,70.5,0.007643,89.65,11.48,0.95,0.058,1125.0,379.09,5767.0,4.287,-0.14,1.135,0.91
9827149,1,2.131945045,0.0,0.209,1.8061,269.4,0.014975,88.66,8.98,1.66,0.0335,1418.0,955.16,5845.0,4.469,0.26,1.013,1.102
5546691,1,12.9462567,0.0,0.109,9.568,168.7,0.011943,89.4,10.416,1.13,0.1062,764.0,80.34,6058.0,4.54,-0.4,0.867,0.95
12156347,1,5.77957133,0.0,0.946,2.5213,396.6,0.023676,82.13,6.91,1.5,0.0532,598.0,30.22,4102.0,4.687,-0.14,0.581,0.599
8803882,0,89.465468,0.0,0.931,9.88,67.9,0.009567,88.03,27.1,2.57,0.4285,549.0,21.43,5192.0,3.773,0.26,2.46,1.309
9893318,1,18.0161227,0.0,0.023,4.016,499.5,0.020538,89.96,34.97,2.39,0.1369,768.0,82.38,6245.0,4.406,-0.16,1.065,1.049
6864885,0,40.8777605,0.0,1.262,9.745,719.1,0.288798,81.49,8.52,29.55,0.2314,526.0,18.15,5930.0,4.489,-0.14,0.937,0.988
8570333,1,84.5733346,0.0,0.024,5.762,891.6,0.026709,89.99,115.1,2.59,0.3778,366.0,4.26,5418.0,4.543,0.36,0.888,1.005
8478994,1,21.30181863,0.0,0.086,3.8763,87.3,0.008442,89.88,42.18,0.72,0.1413,564.0,23.89,5437.0,4.571,-0.24,0.781,0.829
5036705,1,4.14789051,0.0,0.878,3.829,137.6,0.012475,78.14,4.27,1.93,0.0541,1389.0,878.32,6150.0,4.223,0.16,1.417,1.23
9653622,1,19.0054098,0.0,1.228,1.843,542.4,0.251685,86.29,18.98,28.47,0.1412,758.0,78.19,6347.0,4.423,-0.32,1.036,1.032
4391348,0,1.96433113,0.0,0.16,2.381,139.1,0.010865,88.55,6.319,1.33,0.0323,1638.0,1704.63,6306.0,4.405,0.0,1.121,1.166
8947520,1,0.968527683,0.0,0.941,1.3672,114.6,0.012523,65.17,2.24,1.21,0.0191,1677.0,1867.0,5580.0,4.538,0.14,0.886,0.989
10468885,1,0.664074145,0.0,0.525,1.0925,212.6,0.013695,82.63,4.09,1.19,0.0143,1703.0,1998.48,5178.0,4.585,0.16,0.797,0.896
3861595,1,3.849371737,0.0,0.915,2.632,1298.6,0.039601,80.61,5.6,12.94,0.0548,2034.0,4055.29,6244.0,3.657,-0.16,2.992,1.482
5725087,0,0.366197145,0.0,0.319,1.2335,275.3,0.014924,81.97,2.28,51.34,0.0122,9983.0,2335438.28,4448.0,1.694,-0.48,31.5,1.789
10489206,1,4.164384505,0.0,0.59,1.8464,2338.0,0.045876,87.73,14.89,2.54,0.0411,590.0,28.75,3808.0,4.754,-0.06,0.508,0.534
3426367,1,2.10433534,0.0,0.872,1.1168,242.1,0.016787,83.39,7.58,0.79,0.025,662.0,45.34,3605.0,4.837,0.07,0.433,0.47
5562090,1,28.8431751,0.0,0.913,3.171,756.7,0.031071,88.43,33.3,2.66,0.1679,491.0,13.77,5151.0,4.528,-0.16,0.785,0.758
11548140,0,1.378649746,0.0,0.099,1.2232,22462.0,0.135797,89.42,9.765,6.51,0.0188,734.0,68.34,3440.0,4.82,0.46,0.439,0.465
12110786,0,1.112207126,0.0,0.402,1.35,54.7,0.0069,86.06,5.85,0.73,0.0214,1797.0,2467.09,6046.0,4.486,-0.08,0.972,1.053
5078939,0,1.958577398,0.0,0.59,2.388,453.0,0.020167,83.57,5.27,1.8,0.0296,1252.0,579.19,5402.0,4.568,0.0,0.816,0.901
6867555,1,5.19103699,0.0,0.117,4.222,290.1,0.01566,89.3,9.496,1.92,0.0625,1183.0,462.91,6321.0,4.417,0.07,1.125,1.207
4459924,0,4.79176993,0.0,0.372,4.52,116.6,0.009839,87.21,7.63,0.81,0.0498,883.0,143.74,5138.0,4.536,-0.3,0.756,0.717
11080405,1,25.1933989,0.0,0.679,4.62,481.2,0.021238,88.78,31.8,1.95,0.156,513.0,16.34,5009.0,4.491,0.16,0.84,0.797
5529738,0,0.759762021,0.0,1.183,4.912,227.0,0.197356,11.71,1.208,24.2,0.0171,2280.0,6419.35,6386.0,4.402,-0.08,1.123,1.161
10059645,1,6.49441464,0.0,0.911,2.344,357.3,0.021621,84.68,9.82,1.75,0.0612,732.0,68.05,4769.0,4.557,0.0,0.742,0.724
5364071,1,2.576571021,0.0,0.187,1.5997,852.8,0.0267,89.14,12.44,1.57,0.03,717.0,62.42,3834.0,4.708,-0.02,0.539,0.541
8212002,1,14.7966306,0.0,0.182,5.613,56.1,0.006866,89.48,19.95,0.98,0.1268,874.0,138.25,6175.0,4.299,0.28,1.307,1.244
8004903,1,11.25401871,0.0,0.603,4.759,433.4,0.019863,87.68,14.88,2.42,0.0991,888.0,147.13,5995.0,4.351,-0.04,1.118,1.022
8883329,1,9.18244299,0.0,0.257,4.318,87.6,0.008634,89.07,15.86,1.24,0.0886,1052.0,289.74,6194.0,4.242,-0.04,1.314,1.098
8883329,1,14.6134781,0.0,0.086,5.266,72.8,0.007832,89.77,21.3,1.12,0.1208,901.0,155.87,6194.0,4.242,-0.04,1.314,1.098
3644653,0,119.682075,0.0,1.259,31.28,1704.1,0.305437,82.87,10.15,30.39,0.48,351.0,3.59,5778.0,4.531,0.07,0.911,1.028
11253827,1,42.9923284,0.0,0.643,4.726,1120.1,0.032127,89.34,56.1,3.32,0.2336,496.0,14.33,5593.0,4.45,0.02,0.945,0.918
5514383,1,6.88341278,0.0,0.083,2.0674,487.4,0.020209,89.82,25.87,2.63,0.075,1080.0,321.63,6139.0,4.359,0.2,1.193,1.19
10747445,0,4.593595496,0.0,1.147,2.7468,45034.0,0.457262,84.31,11.56,44.14,0.0538,1022.0,258.12,5717.0,4.538,0.0,0.884,0.984
9209624,1,6.79164656,0.0,0.121,3.343,102.6,0.009257,89.55,15.56,1.01,0.0658,994.0,230.81,5772.0,4.351,-0.38,1.003,0.824
9209624,1,11.8376933,0.0,0.557,3.381,92.9,0.009122,88.58,22.53,1.0,0.0953,826.0,110.03,5772.0,4.351,-0.38,1.003,0.824
3354846,1,18.5525162,0.0,0.78,4.385,771.5,0.027989,87.94,21.7,2.53,0.1336,612.0,33.14,5569.0,4.566,-0.08,0.829,0.928
8478994,1,13.3669309,0.0,0.4064,3.733,12.2,0.003223,88.81,25.1,0.27,0.1025,656.0,43.71,5417.0,4.567,-0.32,0.772,0.803
9177629,1,5.60402307,0.0,0.8,1.0273,224.9,0.015587,88.25,26.1,1.25,0.0563,774.0,84.65,4847.0,4.581,0.0,0.737,0.756
7778767,1,13.0313583,0.0,0.813,4.521,573.3,0.024587,86.61,13.76,2.88,0.1057,774.0,84.94,5514.0,4.345,0.16,1.071,0.926
5942949,1,57.2932309,0.0,0.021,4.878,773.6,0.024537,89.99,91.91,1.95,0.2597,355.0,3.76,4806.0,4.564,-0.1,0.729,0.709
12120307,1,8.00504749,0.0,0.054,3.32,187.5,0.012616,89.83,18.64,1.52,0.0818,1035.0,271.68,6398.0,4.411,-0.14,1.101,1.141
12120307,1,12.13070414,0.0,0.083,3.843,211.2,0.013392,89.8,24.36,1.61,0.108,901.0,155.85,6398.0,4.411,-0.14,1.101,1.141
12120307,1,5.61357653,0.0,0.119,2.905,162.3,0.011749,89.54,14.84,1.41,0.0646,1165.0,435.61,6398.0,4.411,-0.14,1.101,1.141
9777251,0,1.33255087,0.0,0.415,3.565,123.3,0.010297,81.2,2.72,1.19,0.0229,1728.0,2107.29,5774.0,4.347,-0.16,1.054,0.903
6864893,0,40.8792243,0.0,0.79,7.005,413.6,0.020582,88.43,28.8,1.62,0.2129,437.0,8.59,5383.0,4.609,-0.44,0.72,0.769
10813132,1,4.76702759,0.0,0.077,2.013,163.4,0.011605,89.76,18.26,1.19,0.0528,1046.0,282.97,5629.0,4.43,-0.16,0.937,0.864
5857540,1,13.62801048,0.0,0.927,3.5374,912.8,0.035168,86.08,13.58,3.28,0.1039,639.0,39.48,5052.0,4.48,0.16,0.855,0.805
7289317,1,16.83203175,0.0,0.533,4.031,326.0,0.016896,88.9,27.64,1.86,0.1256,690.0,53.44,5518.0,4.4,0.16,1.008,0.932
6500206,0,13.37499553,0.0,0.045,1.639,458.1,0.01917,89.96,63.47,2.01,0.1047,703.0,57.85,5263.0,4.404,0.18,0.961,0.852
3116302,0,134.96694,0.0,0.0156,18.43,68.4,0.007583,89.95,56.4,0.87,0.5244,385.0,5.18,6154.0,4.416,-0.1,1.053,1.049
7879433,1,1.385787741,0.0,0.35,1.6449,85.4,0.008438,86.72,6.12,0.55,0.0206,1008.0,245.15,4239.0,4.667,-0.22,0.6,0.611
8463346,1,16.79716262,0.0,0.899,3.83,1023.8,0.036114,87.02,17.27,2.75,0.1158,503.0,15.19,4652.0,4.617,0.02,0.697,0.734
5364071,1,18.59611518,0.0,0.014,2.3052,813.8,0.025959,89.99,63.23,1.53,0.112,371.0,4.48,3834.0,4.708,-0.02,0.539,0.541
10489206,1,5.77440326,0.0,0.425,1.768,245.3,0.014483,88.94,23.0,0.8,0.0511,529.0,18.6,3808.0,4.754,-0.06,0.508,0.534
4055774,0,6.58738839,0.0,0.523,4.758,258.5,0.015075,86.75,9.23,1.35,0.0665,871.0,136.02,5616.0,4.564,-0.16,0.822,0.907
6670075,0,0.759706632,0.0,0.52,1.0896,39.7,0.006034,83.57,4.64,1.38,0.0206,3834.0,51080.76,8621.0,4.101,0.07,2.094,2.018
9395024,1,4.37033233,0.0,0.093,2.845,177.8,0.012063,89.55,11.84,1.56,0.0519,1191.0,475.39,5657.0,4.282,0.14,1.182,0.975
6507427,0,4.74254518,0.0,0.051,1.023,305.7,0.016086,89.92,36.0,1.77,0.0573,1118.0,369.34,6046.0,4.478,0.07,1.007,1.111
5521300,0,18.13559979,0.0,1.194,2.019,452.7,0.21603,85.68,15.86,24.49,0.1396,744.0,72.36,6184.0,4.448,-0.06,1.038,1.1
8478994,1,51.20690303,,,8.99,,,,,,,,,,,,,
9753154,1,3.70429015,0.0,0.001,3.37,55.7,0.006909,90.0,8.475,1.45,0.0502,1839.0,2708.57,6732.0,3.958,-0.42,1.927,1.23
9011825,1,37.3331165,0.0,0.851,7.643,187.8,0.014415,87.64,20.65,2.5,0.226,657.0,44.17,5623.0,4.079,0.36,1.588,1.104
5174858,1,7.9709719,0.0,0.911,1.2893,488.4,0.025116,87.65,22.2,2.27,0.0762,760.0,79.1,5237.0,4.572,0.24,0.826,0.927
11074835,1,6.03355539,0.0,0.35,10.049,89.5,0.008535,85.42,4.387,3.34,0.0663,1598.0,1540.84,4924.0,3.356,-0.08,3.588,1.066
10407221,0,0.933746783,0.0,0.007,4.255,417.5,0.017991,89.79,1.8121,1.3,0.0162,1309.0,696.63,4643.0,4.61,-0.28,0.663,0.652
5991936,0,6.09740316,0.0,1.2051,4.635,568.5,0.227885,63.03,2.658,45.49,0.0831,1826.0,2630.31,8828.0,4.227,0.21,1.828,2.053
6705137,0,5.59727625,0.0,0.403,1.659,200.8,0.01316,89.04,23.97,1.26,0.0603,975.0,213.15,5796.0,4.522,-0.2,0.876,0.93
8345172,0,50.5715805,0.0,0.074,3.726,1282.6,0.032084,89.96,106.75,2.74,0.2556,406.0,6.44,5262.0,4.59,-0.02,0.783,0.875
12254378,1,2.032319072,0.0,0.133,1.6762,315.5,0.016327,89.19,9.353,1.87,0.0326,1542.0,1333.35,6156.0,4.443,0.0,1.05,1.114
4247791,0,4.100870416,0.0,0.938,8.15361,123520.0,0.500096,78.35,4.6455,82.46,0.0517,1413.0,939.61,5923.0,4.118,0.06,1.51,1.09
7604328,1,4.35407371,0.0,0.734,2.427,277.1,0.016467,85.65,9.68,1.63,0.0484,1043.0,279.53,5455.0,4.421,-0.2,0.909,0.795
11236244,1,11.32269749,0.0,0.951,3.517,311.0,0.021497,84.06,9.2,1.51,0.0848,554.0,22.24,4563.0,4.624,-0.32,0.642,0.634
9837685,1,13.71218522,0.0,0.68,2.437,786.7,0.027248,88.82,33.1,2.47,0.1091,676.0,49.26,5550.0,4.562,-0.06,0.831,0.923
12454461,1,7.46718958,0.0,0.486,3.633,75.7,0.008144,87.99,13.88,1.04,0.0806,1035.0,271.25,6161.0,4.399,0.36,1.169,1.251
3728701,1,51.1319346,0.0,0.829,6.019,382.3,0.020107,88.77,38.6,2.43,0.2705,542.0,20.36,6071.0,4.353,-0.14,1.107,1.005
10861715,0,133.516435,0.0,0.6285,2.196,510.0,0.021721,89.95,374.0,2.01,0.5006,344.0,3.3,5989.0,4.553,-0.38,0.848,0.935
1849702,1,39.8312536,0.0,0.24,2.442,388.8,0.017664,89.89,123.3,1.46,0.2119,420.0,7.33,5026.0,4.58,0.0,0.759,0.8
9390653,1,9.549277089,0.0,0.068,1.5832,1826.9,0.038907,89.92,47.77,1.57,0.0646,374.0,4.62,3547.0,4.899,-0.14,0.369,0.396
11187837,1,17.60461401,0.0,0.715,3.716,2292.1,0.046863,88.52,27.7,2.64,0.1072,362.0,4.07,3744.0,4.737,0.06,0.516,0.529
8885673,0,1.228721184,0.0,0.208,1.041,465.6,0.01944,88.68,9.02,1.62,0.0203,1324.0,728.99,4897.0,4.542,-0.02,0.764,0.742
8025596,1,4.69505576,0.0,0.204,3.058,240.0,0.014207,89.0,11.67,1.49,0.0557,1098.0,343.6,5999.0,4.494,-0.06,0.959,1.045
5956787,0,0.569115976,0.0,0.068,2.028,796.9,0.025083,88.28,2.275,1.8,0.0116,1589.0,1504.24,4788.0,4.61,-0.44,0.656,0.639
3642741,0,7.258450123,0.0,0.05,5.7297,3714.7,0.05504,89.72,10.2172,5.53,0.0736,880.0,141.3,5638.0,4.513,0.16,0.92,1.006
10289119,1,16.10474503,0.0,0.224,5.712,124.1,0.010181,89.4,21.23,3.21,0.1418,1159.0,425.93,5822.0,3.683,0.06,2.886,1.464
7382313,1,7.42697378,0.0,0.337,3.206,205.2,0.013086,88.86,16.92,1.4,0.0734,899.0,154.52,5573.0,4.434,0.16,0.982,0.957
9887224,0,0.874629873,0.0,0.665,1.782,68.1,0.007979,76.98,2.95,0.72,0.0165,1597.0,1538.25,5099.0,4.491,0.02,0.832,0.781
8544992,1,3.17323012,0.0,0.085,1.9094,204.5,0.012708,89.62,12.83,0.88,0.0362,830.0,112.21,4500.0,4.632,-0.32,0.633,0.626
8544992,1,13.2970695,0.0,0.03,3.283,219.7,0.013131,89.95,31.34,0.91,0.094,515.0,16.64,4500.0,4.632,-0.32,0.633,0.626
3001885,0,2.67596808,0.0,0.115,2.021,420.6,0.018071,89.36,10.249,1.57,0.0348,998.0,234.19,4732.0,4.53,0.32,0.795,0.78
6183511,1,0.727331746,0.0,0.153,0.8323,357.4,0.017336,88.7,6.74,0.67,0.0115,849.0,122.92,3460.0,4.92,0.07,0.356,0.385
12469800,1,1.302017467,0.0,0.286,1.3692,290.5,0.015357,87.69,7.11,1.37,0.0215,1344.0,772.73,4948.0,4.508,0.14,0.816,0.782
4915638,1,8.63050092,0.0,0.595,3.144,325.8,0.017113,88.03,17.32,1.43,0.0779,739.0,70.63,5352.0,4.599,-0.18,0.764,0.857
6351097,0,12.49117388,0.0,0.747,2.848,189.9,0.013681,88.14,23.0,1.36,0.1008,763.0,80.08,5753.0,4.461,-0.26,0.911,0.875
8081905,1,3.27645723,0.0,0.001,2.219,323.0,0.016307,90.0,11.479,1.71,0.0443,1195.0,482.56,5812.0,4.504,0.21,0.963,1.079
11465950,1,16.0573291,0.0,0.883,3.546,575.0,0.025772,87.2,18.09,2.27,0.1199,645.0,41.04,5644.0,4.575,-0.24,0.806,0.9
4665571,1,4.60300256,0.0,0.072,2.6848,302.5,0.015352,89.69,13.28,1.32,0.0496,848.0,122.02,4821.0,4.529,0.16,0.788,0.765
9269042,1,12.00089667,0.0,0.595,3.266,420.7,0.019481,88.53,23.25,1.47,0.0906,632.0,37.81,5195.0,4.598,-0.56,0.69,0.688
6199056,0,1.169010526,0.0,1.13,1.1717,165.9,0.143947,50.49,1.776,91.91,0.0283,3766.0,47688.8,5944.0,3.25,0.36,5.847,2.214
11461433,1,1.916940872,0.0,0.405,1.4243,105.1,0.009377,87.57,9.53,0.89,0.0282,1246.0,571.25,5083.0,4.468,0.18,0.872,0.815
11818607,1,5.05661302,0.0,0.616,3.926,137.9,0.01123,85.55,7.93,1.15,0.0583,1049.0,286.32,5926.0,4.506,-0.04,0.939,1.03
8380709,1,24.3344939,0.0,0.017,6.557,323.1,0.01646,89.97,28.82,1.74,0.167,647.0,41.3,6091.0,4.487,-0.14,0.967,1.045
6149910,1,131.187921,0.0,0.069,6.905,915.9,0.026732,89.97,148.7,2.34,0.4644,284.0,1.54,4898.0,4.518,0.14,0.803,0.774
9108085,0,2.17489806,0.0,0.76,4.599,74.8,0.008631,72.6,2.54,1.08,0.033,1496.0,1187.26,5749.0,4.323,0.16,1.15,1.014
8676148,1,28.6253502,0.0,0.021,4.551,652.7,0.023158,89.98,49.16,2.38,0.1857,573.0,25.54,5774.0,4.508,0.12,0.941,1.038
9696358,1,6.98141327,0.0,0.699,6.527,38.0,0.006012,83.27,5.97,1.42,0.0806,1384.0,865.81,6054.0,3.923,0.16,2.163,1.429
5039129,0,1.319677953,0.0,0.62,1.978,100.7,0.009642,81.37,4.13,1.13,0.0245,1843.0,2729.71,6306.0,4.426,-0.1,1.076,1.126
4484336,1,8.94337724,0.0,0.163,2.469,215.1,0.013531,89.66,27.68,1.48,0.0807,946.0,188.93,6074.0,4.375,-0.54,1.005,0.873
10527135,0,0.328686504,0.0,0.233,0.8592,171.9,0.012036,85.47,2.944,1.11,0.009,2324.0,6891.11,5430.0,4.535,0.02,0.847,0.896
11752906,1,6.383159135,0.0,0.197,1.7504,2313.2,0.043356,89.61,28.55,2.73,0.0562,530.0,18.73,3757.0,4.681,0.48,0.576,0.581
8429314,1,115.6863392,0.0,0.226,4.65,945.9,0.028036,89.93,190.6,3.52,0.4684,401.0,6.09,5800.0,4.327,0.14,1.149,1.021
11768142,1,38.0970717,0.0,0.953,4.307,913.3,0.03645,88.02,27.6,1.58,0.1667,242.0,0.81,3554.0,4.867,-0.04,0.398,0.426
9592579,0,2.637574744,0.0,0.909,5.4573,5423.5,0.081431,67.46,2.3713,9.16,0.039,1385.0,868.86,6108.0,4.466,0.07,1.03,1.132
8481129,1,16.3012727,0.0,0.88,3.974,259.5,0.017701,86.86,16.04,1.54,0.1186,557.0,22.73,4873.0,4.558,0.32,0.796,0.836
