group_id,orbital_period_days,eccentricity,impact_parameter,transit_duration_hours,transit_depth,radius_ratio_rp_rs,inclination_deg,a_over_rs,planet_radius_rearth,semi_major_axis_au,equilibrium_temp_k,insolation_earth,stellar_teff_k,stellar_logg_cgs,stellar_metallicity_dex,stellar_radius_rsun,stellar_mass_msun
6719052,357.437578,0.0,0.1427,15.903,272.3,0.015415,89.95,172.62,3.13,1.1758,422.0,7.53,7610.0,4.127,0.07,1.862,1.693
6721603,215.634356,0.0,0.002,15.097,148.0,0.011192,90.0,110.3,1.92,0.7111,404.0,6.28,6163.0,4.06,-0.32,1.568,1.03
6756369,30.928898,0.0,0.7846,3.436,203.3,0.014471,88.81,44.2,8.1,0.2282,1051.0,288.95,5029.0,3.237,0.0,5.127,1.653
6765563,293.392635,0.0,0.1322,3.661,518.8,0.020508,89.95,620.0,6.84,0.8787,428.0,7.93,5203.0,3.489,-0.5,3.055,1.051
6776555,5.43361347,0.0,0.234,1.0338,1421.0,0.033746,89.67,40.44,2.09,0.0501,548.0,21.27,3694.0,4.686,0.56,0.566,0.567
2992634,47.82278681,,,1.19,,,,,,,,,,,,,
3001955,348.96347,0.0,0.6924,13.84,585.2,0.023531,89.95,145.2,2.04,0.9152,198.0,0.36,4823.0,4.564,0.44,0.792,0.837
3101178,59.4037839,0.0,0.94,10.041,123.5,0.012476,86.84,17.06,1.65,0.2942,570.0,24.93,6373.0,4.256,-0.54,1.209,0.961
3239171,43.581043,0.0,0.277,6.883,348.7,0.017259,89.67,47.4,1.94,0.2498,558.0,22.89,6225.0,4.45,-0.12,1.031,1.091
4761427,327.063,0.0,0.3983,8.06,1006.0,0.02929,89.95,294.0,2.82,0.9231,248.0,0.89,5750.0,4.538,-0.04,0.882,0.98
4770798,651.07431,0.0,0.0343,5.603,153.7,0.011226,89.95,897.0,1.55,1.4502,234.0,0.71,5696.0,4.218,0.04,1.261,0.959
4813750,49.1782244,0.0,0.315,5.8,449.0,0.019512,89.71,62.8,1.79,0.2402,468.0,11.32,5674.0,4.473,-0.54,0.839,0.764
4833409,271.790292,0.0,0.0142,2.944,318.4,0.016478,89.95,717.0,2.38,0.8611,354.0,3.72,6484.0,4.258,-0.22,1.32,1.151
5946568,3.5645249,0.0,0.188,2.062,53.9,0.006634,89.18,13.07,0.6,0.0447,1029.0,265.37,5435.0,4.578,0.07,0.824,0.937
5954894,48.2455501,0.0,0.3106,1.375,60.5,0.007137,89.95,257.0,0.64,0.2363,449.0,9.61,5441.0,4.481,-0.36,0.827,0.756
5965629,377.311149,0.0,0.3818,3.33,804.0,0.026277,89.95,825.0,2.56,1.0168,243.0,0.83,5897.0,4.531,-0.16,0.891,0.983
6934045,265.741374,0.0,0.652,18.078,273.4,0.015977,89.57,87.5,3.24,0.9044,413.0,6.9,6537.0,4.044,-0.02,1.859,1.397
6939913,470.65357,0.0,0.1585,3.458,985.0,0.028801,89.95,1057.0,2.99,1.1952,238.0,0.75,6039.0,4.493,-0.14,0.951,1.027
7009548,15.18575582,0.0,0.474,0.633,256.7,0.015424,89.84,164.5,2.26,0.1222,922.0,170.46,6311.0,4.207,-0.28,1.339,1.05
3242039,59.14382117,,,1.74,,,,,,,,,,,,,
3340165,26.092284,0.0,0.068,6.623,122.4,0.010161,89.87,30.34,1.35,0.1849,717.0,62.57,6346.0,4.362,0.14,1.214,1.241
3355104,47.0628978,0.0,0.819,1.545,1647.0,0.04181,89.69,150.0,4.1,0.2546,483.0,12.9,5838.0,4.529,-0.08,0.897,0.992
4912650,100.345648,0.0,0.54,7.939,372.3,0.018008,89.63,83.3,1.57,0.3965,325.0,2.62,5180.0,4.548,0.0,0.8,0.825
4914221,111.187116,0.0,0.8164,3.569,110.8,0.010762,89.95,141.8,1.51,0.4341,440.0,8.86,5806.0,4.168,-0.3,1.281,0.881
5981058,27.765596,0.0,0.069,19.49,147.6,0.011039,89.64,10.99,1.2,0.1847,605.0,31.66,5897.0,4.476,0.16,0.999,1.088
6021840,367.6758,0.0,0.0213,23.5,699.5,0.024198,89.95,122.4,2.77,1.0505,271.0,1.27,6140.0,4.455,0.07,1.048,1.142
6023571,354.21154,0.0,0.2007,18.594,821.3,0.025386,89.95,146.3,8.41,1.0491,363.0,4.12,4842.0,3.562,0.26,3.035,1.227
6025174,171.028691,0.0,0.26,11.784,394.2,0.018205,89.86,109.2,2.49,0.6461,376.0,4.72,6123.0,4.332,0.34,1.252,1.229
3356156,624.90338,0.0,0.0703,12.169,249.0,0.014651,89.95,397.1,2.77,1.6505,320.0,2.48,7089.0,4.148,0.08,1.729,1.532
3425363,25.5338535,0.0,0.1577,2.076,368.0,0.01702,89.95,94.4,1.18,0.1454,410.0,6.66,4445.0,4.63,-0.26,0.635,0.629
3428127,339.18998,0.0,0.2222,5.117,822.0,0.026027,89.95,507.0,2.75,0.9053,253.0,0.96,5544.0,4.402,-0.08,0.966,0.859
3441795,349.73652,0.0,0.0074,3.428,886.0,0.026683,89.95,800.0,2.32,0.9325,216.0,0.52,5310.0,4.582,0.0,0.796,0.886
4915582,436.18813,0.0,0.0998,11.35,118.0,0.010045,89.95,295.1,1.64,1.1232,331.0,2.84,6499.0,4.084,-0.66,1.497,0.993
4918303,21.1579573,0.0,0.775,4.706,215.9,0.014732,88.02,22.5,1.63,0.1555,682.0,51.22,6063.0,4.476,0.07,1.012,1.117
4940376,169.330666,0.0,0.5518,2.6,532.7,0.021658,89.95,428.0,16.68,0.7343,698.0,56.11,5106.0,3.006,-0.28,7.052,1.839
6034379,249.35154,0.0,0.2745,13.76,1637.0,0.040458,89.95,138.9,4.42,0.777,289.0,1.65,5780.0,4.438,,1.0,1.0
6034834,371.56492,0.0,0.2626,14.736,375.5,0.017835,89.95,189.4,1.89,0.929,259.0,1.06,5735.0,4.351,-0.5,0.972,0.773
6036286,546.53309,0.0,0.6074,16.04,758.0,0.026123,89.95,215.3,1.03,0.9386,94.0,0.02,3434.0,4.892,0.0,0.36,0.368
6038152,364.63189,0.0,0.4524,22.93,302.8,0.016329,89.95,110.5,2.06,1.0531,298.0,1.86,6446.0,4.381,-0.1,1.155,1.17
6043490,330.738115,0.0,0.154,4.998,333.3,0.016511,89.95,508.0,4.42,1.0084,375.0,4.7,5458.0,3.755,-0.14,2.453,1.248
6045404,78.876125,0.0,0.2209,4.912,472.3,0.020017,89.95,122.15,2.03,0.3616,427.0,7.86,6046.0,4.509,-0.2,0.927,1.011
3540873,444.04257,0.0,0.062,10.9,417.4,0.018717,89.95,316.4,1.48,1.0603,211.0,0.47,5776.0,4.622,-0.72,0.726,0.807
3548645,211.330867,0.0,0.055,4.66,531.0,0.02104,89.95,354.0,2.09,0.6948,300.0,1.92,5941.0,4.519,-0.14,0.911,1.001
4953262,105.5904748,0.0,0.743,2.188,292.4,0.017042,89.83,256.0,8.16,0.4506,670.0,47.59,4869.0,3.193,-0.04,4.383,1.094
6067545,550.86514,0.0,0.027,14.548,346.5,0.016926,89.99,294.1,2.06,1.3399,238.0,0.76,5912.0,4.367,0.1,1.115,1.056
6115356,380.39474,0.0,0.1094,10.775,603.0,0.022564,89.95,274.2,1.84,0.9626,224.0,0.6,5772.0,4.608,-0.62,0.745,0.823
3553900,12.5747207,0.0,0.588,2.896,323.3,0.0171,88.78,27.5,1.45,0.1003,693.0,54.46,5654.0,4.59,-0.38,0.774,0.865
5027859,33.3726538,0.0,0.038,3.663,618.4,0.022464,89.97,71.1,1.95,0.1949,491.0,13.7,5504.0,4.583,-0.16,0.796,0.892
5036052,143.163697,0.0,0.9527,4.854,390.3,0.023971,89.38,84.6,20.03,0.7172,741.0,71.41,5145.0,3.05,0.07,7.653,2.394
6197658,282.0309,0.0,0.3315,14.69,782.0,0.02593,89.95,142.4,3.22,0.8986,315.0,2.32,6343.0,4.411,0.07,1.137,1.213
6198670,179.25465,0.0,0.1755,22.35,272.4,0.015092,89.95,61.3,1.35,0.5702,301.0,1.94,5692.0,4.496,-0.56,0.82,0.77
3646449,65.752109,0.0,0.109,6.854,382.5,0.01775,89.92,74.158,2.0,0.3239,458.0,10.36,5816.0,4.432,0.16,1.03,1.047
3647097,59.9655175,0.0,0.0853,1.89,310.1,0.015933,89.95,245.4,1.92,0.3048,481.0,12.67,5729.0,4.372,0.28,1.105,1.048
3748239,112.951287,0.0,0.3936,4.284,555.6,0.02164,89.95,189.9,15.19,0.5548,783.0,88.86,5215.0,3.073,-0.44,6.428,1.782
3751118,103.363691,0.0,0.5904,6.012,359.1,0.017948,89.95,108.9,2.0,0.4454,385.0,5.19,5762.0,4.461,0.38,1.022,1.103
5094412,276.879492,0.0,1.045,3.779,1762.0,0.11064,89.72,211.0,11.67,0.7871,260.0,1.08,5324.0,4.396,0.1,0.966,0.846
5110453,418.04355,0.0,0.8391,10.777,481.6,0.02299,89.95,173.4,13.73,1.298,463.0,10.83,5110.0,3.184,-0.2,5.469,1.668
5166811,370.05918,0.0,0.0166,11.86,669.8,0.023161,89.95,243.8,1.9,0.9386,206.0,0.43,5228.0,4.592,-0.18,0.751,0.806
6203955,19.4534296,0.0,0.046,4.873,149.0,0.011255,89.91,30.8,1.25,0.1447,744.0,72.59,6372.0,4.453,-0.32,1.015,1.066
6266866,232.916142,0.0,0.2313,7.037,64.8,0.007353,89.95,247.9,1.2,0.7527,361.0,4.02,5807.0,4.108,0.06,1.496,1.046
3229150,44.7055876,0.0,1.692,6.262,471.8,0.70871,82.69,13.3,72.59,0.249,509.0,15.83,5942.0,4.506,-0.06,0.938,1.028
11360805,57.3888262,0.0,0.876,3.543,344.4,0.020101,89.22,64.6,1.88,0.278,406.0,6.41,5242.0,4.512,0.14,0.856,0.869
3757521,126.51457638,,,2.15,,,,,,,,,,,,,
3758499,14.5168151,0.0,0.607,5.796,86.0,0.008853,87.75,15.43,1.82,0.1218,1030.0,265.78,5934.0,3.945,-0.06,1.885,1.141
3834728,359.98653,0.0,0.3719,3.866,671.0,0.0238,89.95,678.0,1.76,0.8826,200.0,0.38,5171.0,4.626,-0.52,0.677,0.706
5181299,573.23826,0.0,0.0078,2.641,470.1,0.019438,89.95,1690.0,6.93,1.4857,338.0,3.09,5172.0,3.534,-0.2,3.264,1.33
5184144,314.765374,0.0,0.158,3.325,732.0,0.024308,89.95,732.0,2.0,0.8508,217.0,0.53,5228.0,4.6,-0.14,0.755,0.836
6309307,438.98396,0.0,0.546,9.62,745.2,0.025486,89.95,303.0,32.58,1.6209,599.0,30.43,5053.0,2.77,0.07,11.706,2.939
3863877,288.07937,0.0,0.0483,3.161,991.0,0.028528,89.95,715.4,3.01,0.8775,269.0,1.25,5825.0,4.504,0.21,0.965,1.083
5255259,198.895864,0.0,0.0543,4.193,1779.0,0.037706,89.95,375.6,3.33,0.608,264.0,1.14,5184.0,4.502,-0.16,0.808,0.756
6346894,52.69092296,,,2.31,,,,,,,,,,,,,
6347890,37.71508287,,,1.8,,,,,,,,,,,,,
6350031,5.1779065,0.0,0.073,5.366,129.5,0.010359,89.44,7.45,2.93,0.066,1636.0,1692.64,5921.0,3.766,0.2,2.589,1.427
6359881,474.22897,0.0,0.1936,13.05,475.2,0.019837,89.95,277.9,2.0,1.2067,225.0,0.6,5818.0,4.523,0.07,0.925,1.039
6359929,371.50631,0.0,0.0156,8.854,992.0,0.028498,89.95,330.0,2.88,0.9999,242.0,0.8,5696.0,4.491,0.02,0.924,0.965
3865815,117.26808432,,,2.2,,,,,,,,,,,,,
3955444,62.312419,0.0,0.3683,5.561,123.0,0.010025,89.95,80.5,6.15,0.3886,838.0,116.69,4999.0,3.243,0.28,5.615,2.012
9274092,426.942225,0.0,0.2981,3.965,1209.0,0.031713,89.95,813.0,2.32,0.9789,187.0,0.29,5126.0,4.623,-0.56,0.669,0.685
9282853,83.499618,0.0,0.341,16.03,501.0,0.020322,89.49,38.3,1.72,0.3371,343.0,3.29,5141.0,4.526,-0.24,0.773,0.731
9292100,91.507044,0.0,0.1665,5.019,539.0,0.020947,89.95,140.3,1.43,0.3385,302.0,1.97,5040.0,4.635,-0.84,0.626,0.616
9300066,188.664098,0.0,0.2033,5.179,960.0,0.027569,89.95,280.3,2.02,0.5592,232.0,0.68,4788.0,4.599,-0.36,0.672,0.655
10186761,75.636309,0.0,0.2749,2.588,174.6,0.01218,89.95,217.5,1.32,0.3567,447.0,9.45,6072.0,4.467,-0.08,0.994,1.054
10191449,492.23808,0.0,0.0198,12.53,676.8,0.023522,89.95,307.1,2.19,1.1939,209.0,0.45,5609.0,4.546,-0.04,0.854,0.937
10199984,198.6004,0.0,0.648,3.53,300.8,0.016695,89.95,337.0,4.6,0.6699,458.0,10.45,5357.0,3.641,-0.58,2.522,1.014
7625138,5.71966537,0.0,0.1103,3.938,19.1,0.004029,89.38,11.09,0.82,0.067,1479.0,1131.75,6356.0,3.985,-0.14,1.865,1.227
8507586,201.621794,0.0,0.1779,3.172,480.0,0.020086,89.95,488.0,2.02,0.6607,309.0,2.14,5919.0,4.483,-0.24,0.923,0.945
8525101,24.6777128,0.0,0.6305,5.088,131.3,0.010928,88.81,29.3,6.04,0.1776,1176.0,451.88,4995.0,3.118,-0.28,5.058,1.225
8525286,113.05980069,,,19.03,,,,,,,,,,,,,
9304976,54.6957124,0.0,0.954,6.89,1096.0,0.039718,87.83,25.2,3.28,0.2525,405.0,6.34,5299.0,4.535,-0.44,0.757,0.715
9330740,169.84787744,,,2.82,,,,,,,,,,,,,
9334027,284.699924,0.0,0.3145,3.709,371.1,0.017795,89.95,568.0,2.0,0.8546,293.0,1.74,6054.0,4.425,-0.1,1.028,1.023
9363944,402.20969,0.0,0.3779,5.298,472.5,0.01975,89.95,549.0,10.03,1.0899,452.0,9.86,4961.0,3.131,-0.26,4.649,1.067
10272858,584.55603,0.0,0.3282,3.671,346.7,0.016922,89.95,1171.0,6.69,1.5213,354.0,3.73,5208.0,3.458,-0.2,3.62,1.37
10319834,70.31252504,,,13.66,,,,,,,,,,,,,
10339000,69.775633,0.0,0.3519,9.205,140.9,0.011049,89.38,54.9,1.19,0.3219,480.0,12.52,6224.0,4.413,-0.58,0.983,0.91
7625143,58.5029431,0.0,0.0062,1.633,117.0,0.010009,89.95,276.0,1.54,0.313,611.0,33.01,6525.0,4.215,-0.22,1.412,1.196
7631138,415.748785,0.0,0.1124,3.313,463.7,0.019329,89.95,971.0,3.24,1.0584,283.0,1.51,5324.0,4.027,0.02,1.534,0.912
7662502,24.1527864,0.0,0.175,4.451,78.1,0.008131,89.76,41.16,0.97,0.1678,701.0,57.15,6223.0,4.392,-0.08,1.095,1.073
7672215,11.1734401,0.0,0.268,4.545,61.3,0.007326,89.16,18.25,1.4,0.1133,1279.0,632.06,7372.0,4.142,-0.04,1.752,1.552
7690782,428.379308,0.0,0.7102,4.066,386.6,0.019261,89.95,588.0,2.0,1.0315,236.0,0.74,5574.0,4.381,-0.28,0.953,0.798
8547213,392.72811,0.0,0.4505,12.48,499.7,0.020827,89.95,220.2,1.85,1.0047,226.0,0.62,5701.0,4.558,-0.3,0.815,0.877
8547537,374.05697,0.0,0.1026,22.53,961.1,0.027834,89.95,129.7,2.34,0.9643,209.0,0.45,5302.0,4.595,-0.12,0.771,0.865
8548454,339.633833,0.0,0.111,8.859,517.8,0.020722,89.95,297.2,2.04,0.9485,250.0,0.93,5823.0,4.522,-0.08,0.901,0.984
9391817,140.884533,0.0,0.013,10.245,158.0,0.011447,89.99,106.2,1.52,0.5449,392.0,5.6,5960.0,4.306,0.1,1.213,1.087
9394953,100.494129,0.0,0.0813,2.679,57.6,0.006966,89.95,287.7,1.33,0.4515,523.0,17.64,6018.0,4.036,-0.2,1.75,1.24
9397862,182.453195,0.0,0.0792,2.721,184.0,0.012479,89.95,517.0,1.26,0.6199,332.0,2.89,6164.0,4.483,-0.44,0.927,0.952
10387792,383.26217,0.0,0.1407,4.84,448.4,0.018923,89.95,610.0,1.57,0.9285,203.0,0.4,5074.0,4.536,-0.22,0.761,0.725
10394802,178.266978,0.0,0.886,5.276,1857.0,0.047601,89.65,144.2,3.71,0.571,241.0,0.8,4899.0,4.624,0.07,0.713,0.818
10453009,30.9771151,0.0,0.5092,3.188,125.0,0.010402,89.38,64.8,4.3,0.2202,950.0,192.79,5197.0,3.453,-0.2,3.784,1.483
10459749,19.11280242,,,1.58,,,,,,,,,,,,,
7747091,14.2673439,0.0,0.042,3.171,217.5,0.013275,89.93,34.8,1.21,0.113,657.0,44.12,5475.0,4.567,0.07,0.837,0.944
7757620,360.64485255,,,11.19,,,,,,,,,,,,,
8570210,541.04472,0.0,0.2387,12.47,181.5,0.01238,89.95,326.0,1.08,1.2468,206.0,0.43,5829.0,4.575,-0.42,0.802,0.879
8571421,514.271499,0.0,0.2032,3.46,688.9,0.024231,89.95,1140.0,3.01,1.3412,258.0,1.04,6343.0,4.411,0.07,1.137,1.213
8574794,571.14302,0.0,0.5041,10.06,531.3,0.021513,89.95,385.0,2.22,1.3742,210.0,0.46,5751.0,4.514,0.21,0.943,1.06
8613769,540.39267,0.0,0.3683,9.233,1780.0,0.038802,89.95,434.0,3.63,1.2774,206.0,0.42,5693.0,4.551,-0.08,0.856,0.95
9417931,190.905243,0.0,0.3708,2.529,227.1,0.014009,89.95,544.0,1.73,0.6442,356.0,3.81,6098.0,4.321,-0.26,1.131,0.976
9456887,20.5142642,0.0,0.256,3.524,153.2,0.011132,89.66,43.5,1.14,0.1387,598.0,30.28,5221.0,4.422,0.18,0.936,0.843
10470779,495.854189,0.0,0.031,8.65,548.6,0.021121,90.0,447.0,2.41,1.2057,230.0,0.67,5613.0,4.378,0.12,1.044,0.948
10487228,318.25858,0.0,0.0281,4.39,756.0,0.02448,89.95,568.0,2.03,0.8575,212.0,0.48,5108.0,4.596,-0.02,0.759,0.833
10519727,184.883155,0.0,0.3074,3.025,304.1,0.015929,89.95,452.0,2.82,0.6441,393.0,5.65,5620.0,4.036,0.12,1.621,1.042
10525077,11.006795,0.0,0.66,5.112,146.4,0.011693,87.01,12.64,1.34,0.0988,874.0,138.34,6091.0,4.424,-0.04,1.047,1.058
10535708,177.37583,0.0,0.0539,21.14,459.7,0.019514,89.95,65.26,1.96,0.6209,314.0,2.29,5849.0,4.517,-0.02,0.919,1.014
7762153,366.55705,0.0,0.1247,11.62,582.5,0.021866,89.95,244.4,2.63,1.0404,266.0,1.18,5857.0,4.403,0.32,1.1,1.116
7767781,39.42516213,,,2.18,,,,,,,,,,,,,
7770901,124.887214,0.0,0.752,8.599,176.5,0.013187,89.43,75.4,1.78,0.4722,435.0,8.48,6103.0,4.209,-0.5,1.234,0.898
8644545,295.958914,0.0,0.024,4.244,464.1,0.019401,90.0,542.9,2.1,0.8312,265.0,1.17,5505.0,4.386,0.0,0.992,0.871
8644911,120.938669,0.0,0.011,8.818,782.1,0.025231,89.99,107.4,2.32,0.4403,333.0,2.91,5456.0,4.477,-0.3,0.843,0.777
8652997,362.22202,0.0,0.5664,14.29,52.5,0.006892,89.95,161.2,0.96,0.952,312.0,2.25,6113.0,4.168,-0.6,1.277,0.874
8656535,631.99116,0.0,0.2397,2.99,345.6,0.016903,89.95,1596.0,1.86,1.3923,210.0,0.46,5594.0,4.387,0.0,1.006,0.901
9466486,557.92882,0.0,0.1034,4.788,262.2,0.014746,89.95,899.0,2.97,1.2277,300.0,1.92,5553.0,3.805,-0.9,1.844,0.792
9472328,77.51257,0.0,72.1108,3.15,1510.0,71.139206,79.07,387.0,28199.3,0.3966,702.0,57.44,5261.0,3.459,-0.38,3.63,1.383
9472341,46.969389,0.0,0.3246,1.944,1875.0,0.039755,89.95,182.4,7.45,0.2391,638.0,39.27,5401.0,3.885,-0.52,1.717,0.824
9475697,206.801125,0.0,0.6772,6.6,716.0,0.025882,89.95,184.5,24.34,0.9381,675.0,48.97,5048.0,2.978,0.21,8.611,2.571
9481235,14.0019064,0.0,0.9747,4.257,376.1,0.025298,83.08,8.05,17.96,0.1113,1646.0,1736.43,4883.0,2.783,-0.46,6.502,0.936
10552151,525.757041,0.0,0.11,4.995,830.2,0.025799,89.99,820.0,11.07,1.5407,372.0,4.52,5277.0,3.495,0.14,3.931,1.764
10552263,313.82752,0.0,0.1103,4.187,168.0,0.01184,89.95,576.0,1.26,0.8983,272.0,1.28,5914.0,4.453,-0.12,0.973,0.981
10554421,236.09799849,,,3.65,,,,,,,,,,,,,
10581308,425.593391,0.0,0.4892,3.815,237.6,0.014323,89.95,757.0,2.25,1.0822,278.0,1.41,5458.0,4.09,0.07,1.441,0.931
7812990,43.08410127,,,1.38,,,,,,,,,,,,,
7829836,237.819002,0.0,0.018,11.324,614.2,0.022527,89.99,164.03,2.55,0.7609,302.0,1.98,5878.0,4.424,0.08,1.035,1.038
7830953,581.87357,0.0,0.1603,14.64,905.6,0.027362,89.95,308.2,2.96,1.4117,218.0,0.53,5897.0,4.489,0.21,0.992,1.106
7836096,15.9961296,0.0,0.297,1.656,500.7,0.020119,89.76,72.0,1.71,0.1179,560.0,23.32,4949.0,4.588,0.24,0.777,0.855
7881464,213.63312404,,,2.54,,,,,,,,,,,,,
8715589,7.62210397,0.0,0.323,1.902,146.1,0.011018,89.37,29.33,3.8,0.083,1422.0,965.88,5222.0,3.556,-0.26,3.162,1.312
8741367,0.9886684,0.0,0.372,2.023,126.6,0.010507,84.01,3.57,3.18,0.0222,3183.0,24258.04,6456.0,3.725,-0.12,2.773,1.49
9532603,14.5555096,0.0,0.528,2.07,725.0,0.025166,89.36,47.2,2.03,0.109,594.0,29.45,5176.0,4.612,-0.18,0.738,0.826
9534832,114.12716,0.0,0.7092,1.719,974.0,0.030705,89.95,379.0,2.76,0.427,295.0,1.79,4816.0,4.508,0.34,0.823,0.795
9536727,17.0497376,0.0,0.9703,3.271,478.6,0.028101,85.94,13.57,45.89,0.1902,1971.0,3566.8,5039.0,2.587,0.07,14.954,3.149
9575728,2.64181261,0.0,0.608,2.127,70.0,0.007917,85.46,7.67,0.59,0.0329,834.0,114.08,4147.0,4.601,0.44,0.683,0.678
10802364,583.8531,0.0,0.5925,5.09,491.0,0.021006,89.95,728.0,1.97,1.3575,196.0,0.35,5591.0,4.559,0.07,0.86,0.977
10809888,72.782432,0.0,0.1157,3.726,245.8,0.014005,89.95,150.3,11.19,0.4336,924.0,172.28,5099.0,3.021,-0.12,7.317,2.049
10813078,10.552241908,0.0,0.025,2.7355,954.0,0.027406,89.95,30.273534,1.75,0.0785,485.0,13.12,4031.0,4.666,-0.1,0.585,0.578
10850327,440.171272,0.0,0.956,12.217,783.5,0.032546,89.49,107.1,5.97,1.1446,334.0,2.96,6261.0,4.001,-0.46,1.679,1.03
10855545,37.537859,0.0,0.058,6.513,269.0,0.014979,89.93,44.62,1.77,0.2298,583.0,27.38,6095.0,4.429,0.14,1.082,1.15
10858504,474.96952,0.0,0.5688,4.58,595.0,0.02321,89.95,674.0,2.44,1.1933,249.0,0.91,6287.0,4.473,-0.4,0.962,1.002
7888863,74.624063,0.0,0.019,8.881,346.9,0.017122,89.98,65.3,1.75,0.3483,448.0,9.49,6187.0,4.499,-0.32,0.937,1.011
7917068,416.9504,0.0,0.9542,4.026,479.8,0.025788,89.95,298.0,7.35,1.1834,377.0,4.77,5751.0,3.708,-0.28,2.611,1.269
8747910,574.65297,0.0,0.5663,4.37,725.0,0.025444,89.95,858.0,2.28,1.2963,196.0,0.35,5596.0,4.553,-0.2,0.821,0.879
8807988,21.9578446,0.0,0.1492,1.038,96.6,0.008868,89.95,161.2,0.78,0.1482,533.0,19.05,5192.0,4.583,0.16,0.802,0.896
8814872,373.41509,0.0,0.0532,6.617,1806.0,0.038118,89.95,447.0,2.55,0.856,158.0,0.15,4236.0,4.642,-0.22,0.612,0.599
9579606,107.904526,0.0,0.2415,2.053,249.4,0.014396,89.95,396.0,1.26,0.4253,337.0,3.05,5565.0,4.574,-0.2,0.802,0.879
9596820,282.029084,0.0,0.4082,4.686,312.8,0.016613,89.95,428.0,2.33,0.8997,363.0,4.12,6886.0,4.305,-0.36,1.287,1.227
10601163,3.1318392,0.0,0.3864,1.632,159.9,0.011821,88.24,13.72,1.5,0.0399,1443.0,1025.14,6070.0,4.246,-0.56,1.159,0.863
10618044,207.767894,0.0,0.6973,5.21,320.6,0.017454,89.95,226.0,3.52,0.6816,379.0,4.85,5210.0,3.894,-0.04,1.849,0.976
10656842,82.508054,0.0,0.0379,3.806,351.9,0.016621,89.95,168.2,14.04,0.485,878.0,140.61,4986.0,3.01,0.21,7.733,2.231
10658177,113.083522,0.0,0.039,10.315,130.7,0.0104,89.97,84.6,1.59,0.4698,450.0,9.65,5903.0,4.179,0.1,1.4,1.079
10663976,381.37504,0.0,0.3515,16.57,286.5,0.015559,89.95,167.5,1.24,0.9548,212.0,0.48,5513.0,4.614,-0.46,0.729,0.796
7950158,529.39169,0.0,0.037,10.869,319.9,0.016075,89.95,377.9,4.4,1.3401,319.0,2.43,5283.0,3.699,-0.26,2.504,1.144
8841297,495.51899,0.0,0.6052,3.592,297.6,0.016489,89.95,861.0,2.94,1.2514,305.0,2.03,6043.0,4.038,-0.18,1.634,1.062
8868481,388.048463,0.0,0.1973,3.456,149.6,0.011183,89.95,851.0,3.0,1.1326,376.0,4.71,5779.0,3.765,-0.2,2.46,1.29
8888745,34.0269868,0.0,0.5682,1.586,361.7,0.017904,89.95,138.4,1.57,0.188,455.0,10.15,4999.0,4.514,0.02,0.801,0.764
8890417,173.219879,0.0,0.5113,1.875,239.5,0.014561,89.95,619.0,2.41,0.6483,405.0,6.39,6007.0,4.158,0.16,1.518,1.215
9659022,511.882,0.0,0.5102,4.822,610.0,0.023257,89.95,719.0,2.56,1.2745,241.0,0.79,6141.0,4.454,-0.12,1.007,1.046
9674789,96.16705,0.0,0.1194,2.775,270.7,0.014748,89.95,266.8,1.15,0.3774,313.0,2.26,5147.0,4.617,-0.26,0.716,0.779
9723746,208.800733,0.0,0.3095,1.964,594.0,0.022565,89.95,791.0,2.88,0.7266,347.0,3.43,6208.0,4.372,0.1,1.168,1.175
10678912,113.71363032,,,2.45,,,,,,,,,,,,,
10685764,17.634272,0.0,0.1876,1.387,76.7,0.00782,89.95,96.1,1.69,0.1296,842.0,118.84,4885.0,3.815,0.1,1.979,0.933
10737437,208.047137,0.0,0.1884,3.22,287.5,0.015645,89.95,493.0,2.05,0.6345,363.0,4.12,5991.0,4.175,-0.76,1.2,0.784
10747162,30.561533,0.0,0.0124,2.227,585.7,0.021046,89.95,107.0,1.53,0.1661,379.0,4.86,4294.0,4.609,0.04,0.664,0.654
7979297,292.09809,0.0,0.5155,14.43,528.8,0.021637,89.95,136.4,2.09,0.8541,267.0,1.2,5955.0,4.534,-0.24,0.883,0.972
8005002,578.21623,0.0,0.3763,2.707,120.6,0.009991,89.95,1529.0,3.54,1.5655,328.0,2.74,5166.0,3.6,0.14,3.244,1.529
8007174,56.648588,0.0,0.769,4.534,648.9,0.025661,89.32,64.8,2.19,0.2703,377.0,4.77,5023.0,4.565,0.1,0.782,0.821
8009811,53.554546,0.0,0.62,5.533,127.6,0.010812,89.4,59.0,3.1,0.3144,769.0,82.79,6039.0,3.76,0.14,2.622,1.442
8016650,119.079642,0.0,0.2275,16.268,422.5,0.018231,89.95,55.5,17.89,0.6497,795.0,94.61,4849.0,2.942,0.56,8.984,2.573
8915379,20.5858591,0.0,0.7233,3.069,260.2,0.015877,88.81,36.6,1.31,0.1302,586.0,27.85,5523.0,4.526,-0.72,0.753,0.695
8937555,113.573945,0.0,0.1359,3.007,249.6,0.014147,89.95,290.0,3.45,0.4691,496.0,14.32,5155.0,3.768,-0.1,2.233,1.067
8946267,542.91133,0.0,0.3766,15.9,750.1,0.025176,89.95,248.7,2.27,1.2569,199.0,0.37,5583.0,4.559,-0.14,0.824,0.899
