kepid,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2
2989404,CONFIRMED,3.553831111,4.5e-06,-4.5e-06,0.0,,,,,,0.74,0.059,-0.506,3.1029,0.0314,-0.0314,191.8,2.7,-2.7,0.013709,8.4e-05,-0.000925,83.05,,,6.12,2.6,-2.6,1.62,0.27,-0.18,0.0456,,,1292.0,,,658.37,303.61,-182.25,6015.0,108.0,-132.0,4.37,0.095,-0.116,-0.12,0.15,-0.15,1.081,0.18,-0.12,0.998,0.075,-0.067,,,
12116489,CONFIRMED,12.3860474,0.0001587,-0.0001587,0.0,,,,,,0.538,0.404,-0.323,2.604,0.303,-0.303,151.3,19.3,-19.3,0.011472,0.000397,-0.001336,89.01,,,31.1,13.5,-13.5,1.11,0.06,-0.1,0.0983,,,679.0,,,50.23,9.45,-11.45,5121.0,84.0,-76.0,4.457,0.091,-0.039,0.18,0.15,-0.15,0.888,0.049,-0.084,0.822,0.053,-0.029,,,
2973386,CANDIDATE,31.0209175,0.0001895,-0.0001895,0.0,,,,,,0.881,0.051,-0.607,2.012,0.13,-0.13,859.5,67.9,-67.9,0.031742,0.000518,-0.005867,89.2,,,63.3,30.9,-30.9,1.66,0.12,-0.17,0.1522,,,291.0,,,1.7,0.4,-0.45,3720.0,73.0,-81.0,4.764,0.054,-0.031,-0.1,0.15,-0.15,0.48,0.033,-0.05,0.488,0.039,-0.044,,,
5370302,FALSE POSITIVE,3.9043425,1.339e-06,-1.339e-06,0.0,,,,,,0.709,0.011,-0.015,3.831,0.0271,-0.0271,16228.0,62.1,-62.1,0.125229,0.000442,-0.000929,84.06,,,6.856,0.384,-0.384,12.28,3.56,-1.19,0.0484,,,1104.0,,,351.05,298.42,-97.69,5810.0,157.0,-175.0,4.526,0.05,-0.2,-0.06,0.25,-0.3,0.898,0.26,-0.087,0.989,0.116,-0.116,,,
6946681,CANDIDATE,48.9528113,,,,,,,,,,,,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8264402,CANDIDATE,215.956008,0.003459,-0.003459,0.0,,,,,,0.959,0.011,-0.672,10.425,0.484,-0.484,392.7,18.0,-18.0,0.023402,0.000107,-0.004955,89.03,,,56.6,28.1,-28.1,3.36,0.58,-0.43,0.7429,,,361.0,,,4.03,1.81,-1.13,6163.0,73.0,-86.0,4.27,0.103,-0.126,0.1,0.15,-0.15,1.313,0.23,-0.167,1.174,0.094,-0.085,,,
8780959,CANDIDATE,18.577903,0.003233,-0.003233,0.0,,,,,,0.105,0.352,-0.105,20.11,4.1,-4.1,99.8,17.1,-17.1,0.009226,0.000554,-0.001295,89.15,,,7.11,3.5,-3.5,1.36,0.38,-0.32,0.1402,,,879.0,,,140.97,114.68,-68.48,6432.0,155.0,-214.0,4.207,0.19,-0.171,-0.34,0.25,-0.3,1.345,0.382,-0.313,1.06,0.177,-0.133,,,
11013201,CANDIDATE,7.82187328,2.242e-05,-2.242e-05,0.0,,,,,,0.005,0.397,-0.005,3.8417,0.0707,-0.0707,42.2,1.3,-1.3,0.006005,0.000172,-0.0001,89.98,,,15.658,0.968,-0.968,2.78,0.15,-0.84,0.0975,,,2101.0,,,4601.71,836.19,-2569.52,7221.0,114.0,-171.0,3.488,0.272,-0.048,-0.18,0.15,-0.1,4.24,0.227,-1.284,2.018,0.029,-0.248,,,
7603200,CONFIRMED,10.31282204,3.011e-05,-3.011e-05,0.0,,,,,,0.061,0.365,-0.061,2.0138,0.0694,-0.0694,137.6,6.9,-6.9,0.010729,0.000425,-0.000316,89.91,,,39.47,2.0,-2.0,0.59,0.04,-0.06,0.0739,,,443.0,,,9.07,2.04,-2.27,3846.0,77.0,-84.0,4.738,0.052,-0.024,-0.24,0.15,-0.15,0.503,0.032,-0.048,0.505,0.036,-0.04,,,
5217891,FALSE POSITIVE,161.239891,0.004213,-0.004213,0.0,,,,,,0.946,0.01,-0.656,24.472,0.738,-0.738,1075.4,48.3,-48.3,0.038628,0.00023,-0.009176,87.49,,,21.6,10.6,-10.6,3.48,0.8,-0.31,0.5647,,,294.0,,,1.77,1.27,-0.49,5514.0,182.0,-182.0,4.569,0.038,-0.152,-0.04,0.3,-0.3,0.826,0.188,-0.075,0.926,0.083,-0.111,,,
8554498,CANDIDATE,4.780327581,8.52e-07,-8.52e-07,0.0,,,,,,0.952,0.001,-0.002,2.0253,0.0139,-0.0139,960.8,3.9,-3.9,0.036574,0.000154,-0.000234,82.68,,,7.472,0.306,-0.306,7.14,0.52,-0.31,0.059,,,1441.0,,,1020.05,223.43,-125.2,5937.0,83.0,-65.0,4.012,0.03,-0.03,0.16,0.1,-0.1,1.787,0.132,-0.076,1.197,0.15,-0.053,,,
10535926,FALSE POSITIVE,0.93373591,1.344e-05,-1.344e-05,0.0,,,,,,0.21,0.269,-0.21,4.517,0.363,-0.363,35.1,4.3,-4.3,0.00545,0.000439,-0.000344,82.8,,,1.675,0.812,-0.812,0.57,0.17,-0.07,0.0185,,,1904.0,,,3116.05,2800.26,-1016.28,6028.0,163.0,-199.0,4.47,0.067,-0.202,-0.26,0.3,-0.3,0.95,0.291,-0.116,0.969,0.13,-0.117,,,
6043538,CANDIDATE,6.2253374,7.611e-05,-7.611e-05,0.0,,,,,,0.692,0.264,-0.479,4.388,0.304,-0.304,108.6,10.9,-10.9,0.010165,0.002362,-0.000746,85.04,,,8.01,3.5,-3.5,1.92,0.28,-0.43,0.0694,,,1378.0,,,851.73,333.76,-363.24,6263.0,82.0,-75.0,4.024,0.196,-0.084,-0.18,0.15,-0.15,1.726,0.258,-0.387,1.147,0.137,-0.112,,,
9593528,FALSE POSITIVE,1.88665445,8.625e-05,-8.625e-05,0.0,,,,,,1.269,38.15,-0.005,1.343,0.16,-0.16,2098.0,162.0,-162.0,0.321214,38.15105,-0.004302,72.18,,,4.15,2.1,-2.1,43.81,13.01,-9.75,0.0299,,,1794.0,,,2453.86,2218.59,-1185.99,6296.0,198.0,-242.0,4.247,0.185,-0.185,-0.36,0.3,-0.3,1.249,0.371,-0.278,1.005,0.157,-0.114,,,
10677186,FALSE POSITIVE,100.40132734,2.514e-05,-2.514e-05,0.0,,,,,,0.436,0.005,-0.006,9.7436,0.0125,-0.0125,53782.0,49.7,-49.7,0.216421,0.000188,-0.000194,89.72,,,89.405,0.778,-0.778,26.0,7.61,-4.68,0.4223,,,420.0,,,7.37,6.56,-3.07,5903.0,184.0,-205.0,4.353,0.128,-0.192,-0.04,0.25,-0.3,1.1,0.322,-0.198,0.995,0.14,-0.115,,,
4544670,CANDIDATE,34.84398644,4.036e-05,-4.036e-05,0.0,,,,,,0.934,0.575,-0.031,2.9315,0.0702,-0.0702,4523.6,82.5,-82.5,0.080046,0.583651,-0.006303,88.92,,,49.31,5.0,-5.0,7.61,1.72,-0.91,0.1971,,,511.0,,,16.1,11.1,-5.08,5509.0,166.0,-166.0,4.482,0.081,-0.15,-0.16,0.3,-0.3,0.871,0.196,-0.105,0.84,0.111,-0.074,,,
4770617,CONFIRMED,8.45805119,4.522e-05,-4.522e-05,0.0,,,,,,0.697,0.018,-0.522,2.998,0.126,-0.126,258.7,15.5,-15.5,0.015703,0.00411,-0.001044,87.5,,,15.95,6.0,-6.0,2.52,0.52,-0.42,0.0875,,,1117.0,,,367.05,191.58,-126.79,6172.0,74.0,-86.0,4.198,0.13,-0.13,0.16,0.15,-0.15,1.471,0.301,-0.247,1.25,0.095,-0.116,,,
7294743,CANDIDATE,2.81043228,2.115e-05,-2.115e-05,0.0,,,,,,0.351,0.115,-0.351,3.874,0.185,-0.185,47.4,3.1,-3.1,0.00628,0.000285,-0.000292,86.18,,,5.27,1.6,-1.6,1.43,0.24,-0.39,0.041,,,1701.0,,,1978.53,885.15,-986.59,5415.0,81.0,-72.0,3.868,0.196,-0.084,0.12,0.15,-0.15,2.079,0.349,-0.567,1.164,0.121,-0.197,,,
10549562,FALSE POSITIVE,9.08937826,2.325e-05,-2.325e-05,0.0,,,,,,0.982,0.102,-0.018,6.255,0.153,-0.153,779.8,14.5,-14.5,0.038435,0.080152,-0.006573,75.3,,,3.872,0.189,-0.189,5.35,1.64,-0.7,0.0924,,,1104.0,,,351.45,318.04,-124.81,6739.0,187.0,-258.0,4.332,0.065,-0.182,-0.06,0.25,-0.35,1.275,0.391,-0.168,1.283,0.187,-0.187,,,
5303346,FALSE POSITIVE,37.32483952,4.984e-05,-4.984e-05,0.0,,,,,,1.263,42.08,-0.083,6.9676,0.0559,-0.0559,4989.2,37.8,-37.8,0.351452,42.02102,-0.076756,86.32,,,19.69,9.8,-9.8,30.32,4.68,-2.73,0.2037,,,461.0,,,10.67,5.52,-2.84,5306.0,175.0,-159.0,4.55,0.056,-0.098,-0.16,0.3,-0.3,0.79,0.122,-0.071,0.81,0.094,-0.071,,,
7777471,FALSE POSITIVE,0.885131111,5.633e-06,-5.633e-06,0.0,,,,,,0.715,0.024,-0.536,3.377,0.21,-0.21,93.2,5.0,-5.0,0.009475,0.003542,-0.000656,64.37,,,1.652,0.562,-0.562,0.9,0.27,-0.09,0.0178,,,1818.0,,,2579.83,2285.43,-707.36,5904.0,159.0,-177.0,4.543,0.036,-0.204,-0.24,0.3,-0.3,0.867,0.262,-0.082,0.958,0.119,-0.119,,,
4948863,FALSE POSITIVE,8.643550046,9.39e-07,-9.39e-07,0.0,,,,,,1.076,0.089,-0.08,3.1273,0.00459,-0.00459,67299.0,61.9,-61.9,0.468421,0.070124,-0.066745,87.08,,,21.144,0.272,-0.272,38.21,7.98,-2.66,0.0772,,,779.0,,,87.16,56.44,-20.5,5679.0,173.0,-173.0,4.605,0.036,-0.135,-0.5,0.3,-0.3,0.747,0.156,-0.052,0.849,0.079,-0.096,,,
9993683,CANDIDATE,29.9371143,0.000511,-0.000511,0.0,,,,,,0.321,0.142,-0.321,4.435,0.42,-0.42,194.3,20.1,-20.1,0.012571,0.000689,-0.001087,89.63,,,49.5,14.6,-14.6,1.19,0.06,-0.1,0.1758,,,501.0,,,14.87,2.65,-3.19,5115.0,84.0,-76.0,4.47,0.09,-0.03,0.12,0.15,-0.15,0.866,0.044,-0.075,0.808,0.06,-0.03,,,
5511081,CONFIRMED,9.34145925,4.43e-05,-4.43e-05,0.0,,,,,,0.455,0.046,-0.429,6.18,0.114,-0.114,81.7,3.0,-3.0,0.008438,0.000121,-0.000364,87.49,,,10.41,2.6,-2.6,1.56,0.11,-0.09,0.0893,,,1143.0,,,403.44,81.91,-62.52,5951.0,80.0,-80.0,4.017,0.033,-0.03,-0.08,0.2,-0.15,1.693,0.115,-0.094,1.086,0.094,-0.07,,,
12418816,FALSE POSITIVE,0.760935268,4.5e-08,-4.5e-08,0.0,,,,,,0.527,0.016,-0.011,2.77023,0.00134,-0.00134,370600.0,424.0,-424.0,0.639362,0.005093,-0.008746,81.14,,,3.4246,0.0698,-0.0698,35.68,1.88,-2.24,0.0132,,,1285.0,,,640.66,166.45,-141.31,4675.0,152.0,-138.0,4.74,0.046,-0.025,-1.52,0.3,-0.25,0.511,0.027,-0.032,0.523,0.034,-0.021,,,
5812701,CONFIRMED,17.855221681,3.676e-06,-3.676e-06,0.0,,,,,,0.075,0.106,-0.043,7.41287,0.00581,-0.00581,9065.2,11.2,-11.2,0.08815,4.2e-05,-9.1e-05,89.79,,,19.986,0.2,-0.2,13.16,2.57,-0.65,0.1491,,,911.0,,,163.04,78.35,-23.38,6823.0,61.0,-92.0,4.308,0.024,-0.128,0.07,0.15,-0.15,1.367,0.267,-0.067,1.386,0.093,-0.076,,,
2854914,CONFIRMED,83.4463485,0.0003695,-0.0003695,0.0,,,,,,0.058,0.369,-0.057,6.536,0.121,-0.121,503.0,15.0,-15.0,0.020442,0.000636,-0.000358,89.97,,,99.38,2.7,-2.7,2.73,0.47,-0.37,0.3813,,,471.0,,,11.59,5.56,-3.66,5952.0,119.0,-119.0,4.287,0.12,-0.12,0.06,0.15,-0.15,1.225,0.207,-0.17,1.059,0.093,-0.07,,,
8349399,CANDIDATE,56.446465,0.001205,-0.001205,0.0,,,,,,0.874,0.102,-0.647,7.371,0.395,-0.395,147.9,13.7,-13.7,0.012893,0.002168,-0.001972,88.33,,,29.9,14.8,-14.8,1.57,0.46,-0.28,0.2871,,,522.0,,,17.5,15.01,-7.08,5995.0,161.0,-179.0,4.337,0.136,-0.187,-0.14,0.3,-0.3,1.117,0.327,-0.201,0.988,0.145,-0.118,,,
3338674,FALSE POSITIVE,1.87337894,2.121e-06,-2.121e-06,0.0,,,,,,0.883,0.002,-0.003,9.1328,0.0663,-0.0663,5444.0,30.4,-30.4,0.081812,0.000311,-0.000451,49.91,,,1.3713,0.0217,-0.0217,51.11,15.65,-6.71,0.0292,,,2925.0,,,17342.01,14244.33,-4797.71,4740.0,78.0,-50.0,2.9,0.14,-0.14,-0.1,0.15,-0.1,5.721,1.752,-0.751,0.949,0.348,-0.039,,,
7025540,FALSE POSITIVE,2.148219541,3.17e-07,-3.17e-07,0.0,,,,,,0.424,0.019,-0.021,2.94091,0.0066,-0.0066,457840.0,845.0,-845.0,0.675881,0.00885,-0.009267,87.33,,,9.106,0.098,-0.098,49.6,3.91,-4.8,0.0283,,,1009.0,,,244.99,83.23,-72.22,4694.0,168.0,-168.0,4.6,0.059,-0.032,-0.28,0.3,-0.3,0.672,0.053,-0.065,0.657,0.08,-0.046,,,
5717567,FALSE POSITIVE,1.287622419,2.911e-06,-2.911e-06,0.0,,,,,,0.819,0.007,-0.584,0.821,0.0849,-0.0849,36.5,3.3,-3.3,0.006268,0.001575,-0.000649,83.34,,,7.06,3.3,-3.3,0.87,0.15,-0.09,0.0247,,,1957.0,,,3450.59,1506.43,-823.62,6170.0,74.0,-80.0,4.308,0.076,-0.114,0.18,0.15,-0.15,1.274,0.217,-0.133,1.208,0.075,-0.084,,,
7879433,CONFIRMED,1.385787741,4.397e-06,-4.397e-06,0.0,,,,,,0.35,0.113,-0.35,1.6449,0.0888,-0.0888,85.4,5.5,-5.5,0.008438,0.000425,-0.000323,86.72,,,6.12,2.7,-2.7,0.55,0.03,-0.03,0.0206,,,1008.0,,,245.15,45.34,-41.64,4239.0,84.0,-84.0,4.667,0.025,-0.022,-0.22,0.15,-0.15,0.6,0.028,-0.031,0.611,0.033,-0.033,,,
2719873,FALSE POSITIVE,17.279290765,8.89e-07,-8.89e-07,0.0,,,,,,0.496,0.005,-0.001,5.07591,0.00139,-0.00139,164310.0,76.5,-76.5,0.384903,0.000349,-1.5e-05,89.16,,,33.642,0.0162,-0.0162,27.66,2.9,-2.19,0.1141,,,556.0,,,22.63,8.42,-5.62,5251.0,156.0,-156.0,4.623,0.055,-0.055,-0.78,0.3,-0.3,0.658,0.069,-0.052,0.663,0.066,-0.033,,,
9458613,CONFIRMED,5.66815821,1.566e-05,-1.566e-05,0.0,,,,,,0.177,0.218,-0.177,4.9064,0.0587,-0.0587,119.7,4.6,-4.6,0.009996,0.000315,-0.000219,88.85,,,8.797,0.69,-0.69,1.85,0.28,-0.46,0.0643,,,1336.0,,,752.7,327.29,-358.52,5900.0,117.0,-117.0,4.022,0.195,-0.09,0.0,0.15,-0.15,1.694,0.257,-0.418,1.1,0.124,-0.112,,,
12252424,CONFIRMED,4.75400072,2.846e-06,-2.846e-06,0.0,,,,,,0.672,0.004,-0.507,2.5394,0.0219,-0.0219,748.7,6.0,-6.0,0.026463,9.1e-05,-0.001978,86.54,,,11.13,4.1,-4.1,2.0,0.14,-0.06,0.0502,,,775.0,,,85.23,20.48,-11.28,4728.0,94.0,-94.0,4.628,0.012,-0.048,0.04,0.15,-0.15,0.693,0.049,-0.021,0.768,0.031,-0.047,,,
9397862,CANDIDATE,182.453195,0.004504,-0.004504,0.0,,,,,,0.0792,0.3803,-0.0792,2.721,0.618,-0.618,184.0,46.4,-46.4,0.012479,0.00177,-0.001795,89.95,,,517.0,234.0,-234.0,1.26,0.5,-0.12,0.6199,,,332.0,,,2.89,3.33,-0.79,6164.0,158.0,-180.0,4.483,0.055,-0.288,-0.44,0.28,-0.3,0.927,0.366,-0.089,0.952,0.108,-0.111,,,
3247396,FALSE POSITIVE,8.8111022,1.642e-05,-1.642e-05,0.0,,,,,,1.223,11.08,-0.215,5.0683,0.0771,-0.0771,401.1,6.1,-6.1,0.242511,11.07567,-0.211992,67.15,,,3.15,1.6,-1.6,63.66,8.98,-17.95,0.0919,,,1399.0,,,904.92,371.14,-471.54,6200.0,125.0,-113.0,3.8,0.225,-0.075,-0.12,0.15,-0.15,2.404,0.339,-0.678,1.333,0.163,-0.199,,,
5738698,FALSE POSITIVE,2.404386969,5.5e-08,-5.5e-08,0.0,,,,,,0.613,0.002,-0.002,7.40348,0.00058,-0.00058,313170.0,86.4,-86.4,0.603309,0.00083,-0.00172,80.79,,,3.8269,0.0127,-0.0127,79.72,22.46,-14.96,0.0353,,,1670.0,,,1838.11,1462.17,-753.15,6466.0,145.0,-178.0,4.278,0.165,-0.182,-0.48,0.3,-0.3,1.21,0.341,-0.227,1.011,0.146,-0.106,,,
6152521,FALSE POSITIVE,0.94895231,1.026e-05,-1.026e-05,0.0,,,,,,0.738,0.235,-0.492,3.952,0.364,-0.364,57.7,4.2,-4.2,0.007505,0.001502,-0.000525,60.85,,,1.515,0.734,-0.734,2.51,0.38,-0.88,0.0221,,,3464.0,,,33931.93,16873.18,-21535.31,6661.0,209.0,-232.0,3.666,0.304,-0.076,-0.18,0.3,-0.25,3.067,0.461,-1.077,1.589,0.252,-0.308,,,
10453588,CONFIRMED,68.8861017,0.0005576,-0.0005576,0.0,,,,,,0.241,0.207,-0.241,5.925,0.227,-0.227,143.9,8.7,-8.7,0.010983,0.000477,-0.00044,89.84,,,87.2,21.9,-21.9,1.47,0.24,-0.33,0.3133,,,501.0,,,14.91,7.01,-6.42,5753.0,115.0,-92.0,4.2,0.201,-0.108,-0.28,0.15,-0.1,1.222,0.202,-0.27,0.863,0.073,-0.042,,,
10005758,CONFIRMED,284.063137,0.001795,-0.001795,0.0,,,,,,0.888,0.065,-0.015,8.297,0.55,-0.55,1628.1,49.6,-49.6,0.043589,0.003956,-0.002147,89.65,,,143.36,9.5,-9.5,6.36,0.99,-1.22,0.8453,,,321.0,,,2.51,1.13,-0.98,5791.0,117.0,-105.0,4.185,0.182,-0.098,0.02,0.15,-0.15,1.336,0.209,-0.256,0.996,0.093,-0.07,,,
12168280,CANDIDATE,229.957537,0.006728,-0.006728,0.0,,,,,,1.175,74.31,-4.203,7.59,1.0,-1.0,400.0,49.2,-49.2,0.194908,74.29778,-4.193353,88.68,,,50.9,25.4,-25.4,43.78,7.77,-10.66,0.8352,,,444.0,,,9.22,4.18,-4.21,6419.0,77.0,-83.0,3.978,0.195,-0.12,0.1,0.15,-0.15,2.057,0.365,-0.501,1.465,0.132,-0.181,,,
11029877,FALSE POSITIVE,2.069415479,2.95e-07,-2.95e-07,0.0,,,,,,1.241,0.069,-0.068,5.71941,0.00613,-0.00613,16188.0,16.2,-16.2,0.406208,0.071399,-0.050556,56.39,,,2.242,0.151,-0.151,55.45,8.78,-2.93,0.0343,,,1768.0,,,2310.53,920.85,-346.48,6640.0,69.0,-89.0,4.343,0.028,-0.105,-0.04,0.15,-0.2,1.25,0.198,-0.066,1.261,0.077,-0.077,,,
10352333,CANDIDATE,1.570592397,1.603e-06,-1.603e-06,0.0,,,,,,0.031,0.438,-0.031,0.623,0.0466,-0.0466,214.4,9.2,-9.2,0.013623,0.00222,-0.00108,89.91,,,19.52,9.0,-9.0,1.37,0.14,-0.15,0.0249,,,1480.0,,,1135.98,325.72,-284.9,5519.0,83.0,-74.0,4.431,0.108,-0.072,-0.14,0.15,-0.15,0.921,0.093,-0.102,0.837,0.063,-0.037,,,
6026438,CONFIRMED,24.2101973,0.0002461,-0.0002461,0.0,,,,,,0.45,0.501,-0.245,4.046,0.286,-0.286,458.0,35.2,-35.2,0.019502,0.000555,-0.001462,89.38,,,41.8,15.3,-15.3,1.5,0.1,-0.13,0.1459,,,451.0,,,9.8,2.56,-2.56,4650.0,125.0,-139.0,4.589,0.048,-0.028,-0.04,0.3,-0.3,0.706,0.046,-0.061,0.704,0.07,-0.058,,,
4736208,FALSE POSITIVE,63.68192888,2.43e-05,-2.43e-05,0.0,,,,,,0.583,0.01,-0.009,12.6047,0.0171,-0.0171,341720.0,422.0,-422.0,0.620771,0.004806,-0.005612,89.43,,,58.383,0.311,-0.311,71.45,21.35,-11.53,0.3108,,,486.0,,,13.15,11.82,-5.06,5979.0,179.0,-197.0,4.386,0.108,-0.201,-0.14,0.3,-0.3,1.054,0.315,-0.17,0.986,0.145,-0.119,,,
7770450,FALSE POSITIVE,1.157808038,2.106e-06,-2.106e-06,0.0,,,,,,1.203,1.194,-0.117,3.6705,0.0712,-0.0712,866.7,13.5,-13.5,0.236655,1.189906,-0.110993,30.49,,,1.396,0.655,-0.655,22.9,6.12,-2.04,0.0214,,,1579.0,,,1472.38,1188.13,-403.76,5566.0,166.0,-183.0,4.532,0.046,-0.184,0.12,0.25,-0.3,0.886,0.237,-0.079,0.975,0.094,-0.104,,,
7449844,FALSE POSITIVE,1.152216965,7.84e-07,-7.84e-07,0.0,,,,,,0.811,0.025,-0.054,2.2245,0.0755,-0.0755,12072.0,167.0,-167.0,0.113752,0.001745,-0.004846,75.12,,,3.158,0.939,-0.939,187.73,50.85,-50.86,0.0326,,,5283.0,,,183811.71,174589.84,-139795.71,5560.0,268.0,-1005.0,2.619,0.075,-0.225,0.56,0.05,-0.25,15.113,4.094,-4.094,3.468,0.152,-0.913,,,
5621294,FALSE POSITIVE,0.938905082,4.7e-08,-4.7e-08,0.0,,,,,,0.54,0.005,-0.004,5.00453,0.00216,-0.00216,358890.0,70.6,-70.6,0.627086,0.001417,-0.002833,77.26,,,2.4492,0.019,-0.019,205.64,50.47,-93.82,0.0237,,,4281.0,,,79148.54,57817.35,-59569.95,8615.0,239.0,-376.0,3.784,0.405,-0.108,-0.22,0.4,-0.35,3.003,0.737,-1.37,2.002,0.353,-0.471,,,
10356840,FALSE POSITIVE,242.484764,0.008734,-0.008734,0.0,,,,,,0.1785,0.2687,-0.1785,6.451,0.739,-0.739,361.7,54.3,-54.3,0.017505,0.000971,-0.002129,89.95,,,287.7,47.3,-47.3,1.58,0.57,-0.1,0.7425,,,283.0,,,1.51,1.58,-0.33,6068.0,159.0,-168.0,4.568,0.025,-0.253,-0.5,0.32,-0.26,0.829,0.297,-0.054,0.926,0.098,-0.1,,,
9886255,CONFIRMED,105.9566815,0.0003911,-0.0003911,0.0,,,,,,0.322,0.083,-0.322,6.9988,0.099,-0.099,2286.4,49.6,-49.6,0.043403,0.000675,-0.001114,89.84,,,114.8,21.6,-21.6,3.79,0.58,-0.31,0.4217,,,324.0,,,2.59,1.29,-0.66,5327.0,159.0,-159.0,4.581,0.035,-0.105,0.02,0.25,-0.3,0.8,0.122,-0.066,0.891,0.061,-0.104,,,
3428359,FALSE POSITIVE,77.66967809,,,,,,,,,,,,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9571186,CANDIDATE,34.9524256,0.0001243,-0.0001243,0.0,,,,,,1.225,70.24,-3.321,1.717,0.162,-0.162,677.0,53.0,-53.0,0.255517,70.16925,-3.309059,88.36,,,42.8,21.4,-21.4,21.74,1.81,-1.51,0.1993,,,429.0,,,8.02,2.67,-1.86,4921.0,159.0,-145.0,4.591,0.024,-0.064,0.3,0.15,-0.3,0.779,0.065,-0.054,0.864,0.036,-0.079,,,
8678594,CONFIRMED,133.460999,0.0002571,-0.0002571,0.0,,,,,,0.249,0.043,-0.249,11.4997,0.0691,-0.0691,5032.9,32.4,-32.4,0.064443,0.000305,-0.000722,89.84,,,91.8,10.3,-10.3,11.21,1.72,-2.59,0.5167,,,433.0,,,8.29,3.42,-3.64,5588.0,83.0,-75.0,4.047,0.203,-0.087,0.14,0.15,-0.15,1.593,0.245,-0.368,1.031,0.094,-0.094,,,
11501492,FALSE POSITIVE,371.90464,0.02426,-0.02426,0.0,,,,,,0.922,0.007,-0.646,25.36,1.3,-1.3,519.1,40.7,-40.7,0.025264,0.003287,-0.005209,88.95,,,50.3,25.0,-25.0,2.88,0.94,-0.31,1.0493,,,271.0,,,1.28,1.27,-0.41,6164.0,193.0,-236.0,4.446,0.056,-0.21,-0.02,0.25,-0.3,1.045,0.341,-0.114,1.109,0.146,-0.146,,,
12012439,FALSE POSITIVE,2.97607935,3.761e-05,-3.761e-05,0.0,,,,,,0.7955,0.1695,-0.5903,4.606,0.278,-0.278,130.4,10.7,-10.7,0.0116,0.002867,-0.001356,75.63,,,3.21,1.4,-1.4,1.1,0.44,-0.09,0.0396,,,1144.0,,,404.28,495.9,-99.84,5547.0,175.0,-157.0,4.534,0.034,-0.275,0.02,0.24,-0.26,0.865,0.348,-0.07,0.932,0.086,-0.084,,,
6762188,FALSE POSITIVE,7.155547398,7.802e-06,-7.802e-06,0.0,,,,,,0.883,0.009,-0.011,4.5711,0.0695,-0.0695,2568.8,25.2,-25.2,0.055645,0.000694,-0.000779,82.73,,,6.978,0.627,-0.627,48.93,15.83,-29.41,0.093,,,2049.0,,,4166.27,3723.5,-3578.5,4992.0,98.0,-148.0,2.947,0.511,-0.219,0.02,0.2,-0.3,8.052,2.606,-4.84,2.096,0.727,-1.091,,,
9883606,CONFIRMED,4.34195312,3.55e-05,-3.55e-05,0.0,,,,,,0.118,0.334,-0.118,2.598,0.207,-0.207,73.3,7.7,-7.7,0.007868,0.000456,-0.000522,89.47,,,12.79,1.6,-1.6,0.94,0.3,-0.13,0.0527,,,1236.0,,,552.7,519.44,-197.27,6164.0,165.0,-220.0,4.378,0.09,-0.21,-0.12,0.25,-0.3,1.09,0.35,-0.15,1.032,0.167,-0.111,,,
4479633,FALSE POSITIVE,0.475068516,9.22e-07,-9.22e-07,0.0,,,,,,0.412,0.054,-0.412,0.8552,0.0687,-0.0687,110.1,7.3,-7.3,0.009881,0.00038,-0.00047,84.04,,,3.97,1.9,-1.9,1.03,0.32,-0.11,0.0121,,,2372.0,,,7444.39,6846.24,-2221.61,6045.0,162.0,-198.0,4.494,0.052,-0.208,-0.12,0.25,-0.35,0.955,0.3,-0.1,1.038,0.139,-0.139,,,
3128793,FALSE POSITIVE,24.68662378,4.704e-05,-4.704e-05,0.0,,,,,,0.643,0.024,-0.047,15.168,0.146,-0.146,8052.3,44.2,-44.2,0.085729,0.000621,-0.001573,86.62,,,10.9,1.3,-1.3,48.04,12.51,-6.73,0.1633,,,1149.0,,,412.55,282.54,-121.69,4648.0,69.0,-55.0,2.996,0.145,-0.145,0.14,0.15,-0.1,5.132,1.336,-0.719,0.95,0.201,-0.021,,,
